Asset Id;Name;IP Addresses;Modules;OS;Last Logged-In User;Last Inventory;Activity;NetBIOS Name;Sources;Tags
25358979;sprdapbkpgru01.gru.local;172.31.49.95,172.31.62.95;VM,SCA,PM,CSAM;Microsoft Windows Server 2012 R2 Standard 6.3.9600 64-bit N/A Build 9600 UBR 19817;gru.local\adm-thiago.rocha;26 Sep 2024 05:22PM GMT-0300;Agent Downloaded;SPRDAPBKPGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
48296418;SPRDVCAMSGRU02.gru.local;172.31.49.130;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 6659;Administrator;16 May 2025 06:24AM GMT-0300;Inventory Scan Complete;SPRDVCAMSGRU02;Cloud Agent;Cloud Agent, GRU_ACN_5-Catastrofico, GRU-GERAL, GRU_CAT_ACN-AMS
102520090;SPRDVCHSEGRU03.gru.local;172.31.49.32,fe80:0:0:0:d930:4cd9:1c4d:59b0;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 7314;Administrator;16 May 2025 06:01AM GMT-0300;Inventory Scan Complete;SPRDVCHSEGRU03;Cloud Agent;Cloud Agent, GRU_ACN_3-Maior, GRU-GERAL, GRU_CAT_ACN-GPA
48296426;SPRDVCAMSGRU01.gru.local;172.31.49.129;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 6659;Administrator;16 May 2025 07:46AM GMT-0300;Inventory Scan Complete;SPRDVCAMSGRU01;Cloud Agent;Cloud Agent, GRU_ACN_5-Catastrofico, GRU-GERAL, GRU_CAT_ACN-AMS
190847082;GRU-TI-1S7PQR3.gru.local;172.31.156.252,fe80:0:0:0:f90b:744a:5848:187;VM,SCA,CSAM;Microsoft Windows 10 Pro 10.0.19045 64 bits N/A Build 19045 UBR 3393;GRU\giovanna.bezerra;15 May 2025 12:51PM GMT-0300;Inventory Scan Complete;GRU-TI-1S7PQR3;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Workstation
111662504;sdevapecgru01;172.31.52.103,fe80:0:0:0:250:56ff:fe9d:12cc;VM,SCA,PM,CSAM;Red Hat Enterprise Linux Server 6.10;root;15 May 2025 09:17PM GMT-0300;Manifest Downloaded;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193177747;sprdapapvgru01.gru.local;172.31.52.228;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193177746;172.31.52.8;172.31.52.8;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
37976406;SHOMRMAGRU01;10.36.52.19,fe80:0:0:0:250:56ff:fe8a:8cd1;VM,SCA,PM,CSAM;Ubuntu Linux 22.04.5;sysgru;16 May 2025 04:44AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193177748;10.36.52.217;10.36.52.217;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
180888018;shomapamsgru02.gru.local;172.31.52.41;VM,CSAM;Windows 2008 R2 Enterprise Service Pack 1;'-;'-;Scanned;SHOMAPAMSGRU02;;AG_GRU_Homologação
193175705;sprdapmetgru03.gru.local;10.36.52.29;VM,CSAM;Windows 2008 R2 Enterprise Service Pack 1;'-;'-;Scanned;SPRDAPMETGRU03;;AG_GRU_Homologação
193177753;10.36.52.102;10.36.52.102;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193177759;10.36.52.252;10.36.52.252;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193175709;10.36.52.87;10.36.52.87;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193177757;172.31.52.188;172.31.52.188;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193177756;172.31.52.87;172.31.52.87;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193175715;10.36.52.220;10.36.52.220;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193175714;172.31.52.197;172.31.52.197;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193177761;shomapiamgru06.gru.local;10.36.52.57;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
36002054;SPRDAPRPGRU08;fe80:0:0:0:d8d:81a6:f1e0:4b56,192.168.1.87;VM,SCA,PM,CSAM;Microsoft Windows Server 2012 R2 Datacenter 6.3.9600 64-bit N/A Build 9600 UBR 19356;svc-rp;16 May 2025 12:21PM GMT-0300;Inventory Scan Complete;SPRDAPRPGRU08;Cloud Agent;Cloud Agent, GRU_ACN_3-Maior, GRU-GERAL, GRU_CAT_ACN-INFRACRITICA
193175712;10.36.52.197;10.36.52.197;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193177760;172.31.52.216;172.31.52.216;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193175716;172.31.52.184;172.31.52.184;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
107146571;PRDRMADS02;192.168.122.1,fe80:0:0:0:250:56ff:fea3:3f23,172.31.49.50;VM,SCA,PM,CSAM;Red Hat Enterprise Linux 8.10;root;15 May 2025 08:59PM GMT-0300;Manifest Downloaded;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193175722;10.36.52.108;10.36.52.108;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
180931043;shomapamsgru01.gru.local;172.31.52.40;VM,CSAM;Windows 2008 R2 Enterprise Service Pack 1;'-;'-;Scanned;SHOMAPAMSGRU01;;AG_GRU_Homologação
193175720;10.36.52.188;10.36.52.188;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193177768;172.31.52.9;172.31.52.9;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
48318926;SPRDVCWEBGRU01.gru.local;192.168.0.32;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 6775;GRU\sistemas.gru;16 May 2025 03:33AM GMT-0300;Inventory Scan Complete;SPRDVCWEBGRU01;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-AMS
52058152;SPRDAPFSGRU01;172.31.62.43,172.31.50.43;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 6893;GRU\thiago.rocha;16 May 2025 06:16AM GMT-0300;Inventory Scan Complete;SPRDAPFSGRU01;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-INFRACRITICA
193173703;10.36.52.136;10.36.52.136;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193173702;shomapvpxgru03.gru.local;10.36.52.176;VM,CSAM;Windows 2012 R2 Standard;'-;'-;Scanned;SHOMAPVPXGRU03;;AG_GRU_Homologação
193173705;10.36.52.216;10.36.52.216;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193173711;172.31.52.123;172.31.52.123;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
24683050;stesappvgru01.gru.local;172.31.50.62;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Enterprise 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24055;GRU\eduardo.silva2.t;16 May 2025 01:28PM GMT-0300;Inventory Scan Complete;STESAPPVGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193173712;172.31.52.196;172.31.52.196;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
25352919;SPRDJPBEUMER-01.gru.local;172.31.49.78;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 7314;Administrator;16 May 2025 02:53AM GMT-0300;Inventory Scan Complete;SPRDJPBEUMER-01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
173019397;SHOMAPBCBPGRU01.gru.local;172.31.52.239;VM,SCA,PM,CSAM;Microsoft Windows Server 2022 Datacenter 10.0.20348 64-bit N/A Build 20348 UBR 3207;GRU\thiago.pereira;16 May 2025 02:36AM GMT-0300;Inventory Scan Complete;SHOMAPBCBPGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
198320308;SPRDAPCMSP03;172.31.49.183,fe80:0:0:0:250:56ff:fea3:d71;VM,SCA,CSAM;Red Hat Enterprise Linux 9.6;sysgru;16 May 2025 03:50AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_3-Maior, GRU-GERAL, GRU_CAT_ACN-CMS
193122538;172.31.52.75;172.31.52.75;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193122539;10.36.52.226;10.36.52.226;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193122540;172.31.52.126;172.31.52.126;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193122547;172.31.52.99;172.31.52.99;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
28611278;sprdaprpgru10;192.168.0.37;VM,SCA,PM,CSAM;Ubuntu Linux 16.04.6;svc-rp;15 May 2025 09:25PM GMT-0300;Manifest Downloaded;;Cloud Agent;Cloud Agent, GRU_ACN_3-Maior, GRU-GERAL, GRU_CAT_ACN-LG
25625338;SPRDPRGGRU02.gru.local;172.31.50.172;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Standard 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24055;gru.local\sergio.fais;15 May 2025 09:19PM GMT-0300;VM Manifest Downloaded;SPRDPRGGRU02;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
23735018;SPRDAPBMSGRUA.gru.local;169.254.192.197,172.31.49.93;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Standard 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24544;GRU\renan.santos.t;30 Jul 2024 05:07AM GMT-0300;VM Manifest Downloaded;SPRDAPBMSGRUA;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
48318817;SPRDVCRMQGRU01;fe80:0:0:0:f1c5:6c1f:3966:e9f4,172.31.49.132;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 5936;Administrator;16 May 2025 05:09AM GMT-0300;Inventory Scan Complete;SPRDVCRMQGRU01;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-AMS
189135042;SPRDBDHSQLGRU10.gru.local;172.31.62.103,1.1.1.162,172.31.49.103,fe80:0:0:0:cb55:3f35:fea5:7b36,169.254.1.64,fe80:0:0:0:3b76:eccc:8830:30c5,172.31.49.101,172.31.49.100;VM,SCA,CSAM;Microsoft Windows Server 2022 Datacenter 10.0.20348 64-bit N/A Build 20348 UBR 3328;Administrator;16 May 2025 04:48AM GMT-0300;Inventory Scan Complete;SPRDBDHSQLGRU10;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
25633289;SPRDAPBHSGRU03.gru.local;172.31.50.219;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 3113;GRU\luiz.moura.t;16 May 2025 07:25AM GMT-0300;Inventory Scan Complete;SPRDAPBHSGRU03;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193216532;172.31.52.153;172.31.52.153;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193216535;10.36.52.95;10.36.52.95;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
205090732;test-ams-app01.gru.local;10.36.52.67;VM,CSAM;Windows 2016/2019/10;'-;'-;Scanned;TEST-AMS-APP01;;AG_GRU_Homologação
193216531;172.31.52.12;172.31.52.12;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193216536;idm-hom.gru.com.br;10.36.52.202;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
25633304;SPRDAPGEDGRU01.gru.local;172.31.50.223;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Enterprise 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24055;GRU\sistemas.gru;17 Dec 2024 12:59PM GMT-0300;Inventory Scan Complete;SPRDAPGEDGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193216539;172.31.52.245;172.31.52.245;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193103907;10.36.52.229;10.36.52.229;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193216544;172.31.52.237;172.31.52.237;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193103911;shomapamswgru01.gru.local;172.31.52.52;VM,CSAM;Windows 2012 R2 Datacenter;'-;'-;Scanned;SHOMAPAMSWGRU01;;AG_GRU_Homologação
193216545;172.31.52.131;172.31.52.131;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193103908;172.31.52.95;172.31.52.95;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193216546;shomapaogru01.gru.local;10.36.52.65;VM,CSAM;Windows 2008 R2 Standard Service Pack 1;'-;'-;Scanned;SHOMAPAOGRU01;;AG_GRU_Homologação
193103914;10.36.52.104;10.36.52.104;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193103918;10.36.52.211;10.36.52.211;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193216552;172.31.52.113;172.31.52.113;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193103919;10.36.52.224;10.36.52.224;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193216553;172.31.52.146;172.31.52.146;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193216554;10.36.52.41;10.36.52.41;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193216555;172.31.52.90;172.31.52.90;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
37974515;SHOMRMAGRU03;10.36.52.22,fe80:0:0:0:250:56ff:fe8a:8c36;VM,SCA,PM,CSAM;Ubuntu Linux 22.04.5;sysgru;15 May 2025 08:50PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193103921;sqasapbigru01.gru.local;172.31.52.104;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193216567;172.31.52.156;172.31.52.156;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193179703;172.31.52.1;172.31.52.1;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193103924;siam1-gru.gru.local;10.36.52.60;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193179700;shomsqlgru08.gru.local;10.36.52.199;VM,CSAM;Windows 2016/2019/10;'-;'-;Scanned;SHOMSQLGRU08;;AG_GRU_Homologação
193179706;10.36.52.138;10.36.52.138;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193216568;172.31.52.137;172.31.52.137;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193103932;172.31.52.37;172.31.52.37;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193179708;172.31.52.51;172.31.52.51;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193179714;10.36.52.214;10.36.52.214;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193179713;172.31.52.55;172.31.52.55;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
28619376;SPRDAPRPGRU07;fe80:0:0:0:5165:23db:32c8:2b23,192.168.0.20;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64 bits N/A Build 14393 UBR 3986;Administrador;16 May 2025 02:28AM GMT-0300;Inventory Scan Complete;SPRDAPRPGRU07;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193179719;10.36.52.80;10.36.52.80;VM,CSAM;Windows 10;'-;'-;Scanned;;;AG_GRU_Homologação
148433694;SPRDAPINVGRU09.gru.local;fe80:0:0:0:a817:d101:feff:6f14,172.31.50.132;VM,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 2989;GRU\sistemas.gru;16 May 2025 05:35AM GMT-0300;Inventory Scan Complete;SPRDAPINVGRU09;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-CFTV
24683186;SPRDWBBENGRU01.gru.local;172.31.50.117;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 6414;GRU\thiago.pereira;16 May 2025 06:11AM GMT-0300;Inventory Scan Complete;SPRDWBBENGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
182292758;SHOMFSQUA01.gru.local;169.254.176.99,fe80:0:0:0:a4a9:4fcc:f429:e396,172.31.62.120,172.31.49.220;VM,SCA,CSAM;Microsoft Windows Server 2022 Datacenter 10.0.20348 64-bit N/A Build 20348 UBR 3328;Alpha;16 May 2025 03:07AM GMT-0300;Inventory Scan Complete;SPRDFSQUA01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
25625162;SPRDAPBHSGRU02.gru.local;172.31.50.218;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 3113;GRU\luiz.moura.t;16 May 2025 07:26AM GMT-0300;Inventory Scan Complete;SPRDAPBHSGRU02;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
95600255;SPRDAPFILAGRU01.gru.local;172.31.57.58;VM,SCA,PM,CSAM;Microsoft Windows Server 2022 Standard 10.0.20348 64-bit N/A Build 20348 UBR 2582;Administrator;16 May 2025 03:41AM GMT-0300;Inventory Scan Complete;SPRDAPFILAGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193179724;172.31.52.214;172.31.52.214;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
57563324;sprdapprmgru01;fe80:0:0:0:250:56ff:feb6:133d,172.31.50.167;VM,SCA,PM,CSAM;Ubuntu Linux 22.04.4;root;15 May 2025 09:24PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193212502;172.31.52.177;172.31.52.177;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
97308191;SPRDAPSSHGRU01;fe80:0:0:0:569f:35ff:fe73:b61,172.31.49.176,10.42.0.0,172.17.0.1,10.42.0.1;VM,SCA,PM,CSAM;Ubuntu Linux 24.04.2;sysgru;15 May 2025 09:55PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193212499;172.31.52.86;172.31.52.86;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193212508;172.31.52.224;172.31.52.224;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
25633370;SPRDAPGEDGRU02.gru.local;172.31.50.224;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Enterprise 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24055;administrator;30 Apr 2025 12:48PM GMT-0300;Manifest Downloaded;SPRDAPGEDGRU02;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193212506;10.36.52.170;10.36.52.170;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193212507;10.36.52.139;10.36.52.139;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193212516;shomapvcsagru02.gru.local;10.36.52.120;VM,CSAM;VMware vCenter Server Appliance 6.7.0 build 20504362;'-;'-;Scanned;;;AG_GRU_Homologação
196231248;TEST-AMS-RPT.gru.local;10.36.52.71;VM,SCA,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 7314;Administrator;15 May 2025 10:05PM GMT-0300;Inventory Scan Complete;TEST-AMS-RPT;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193212512;172.31.52.174;172.31.52.174;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193212513;172.31.52.151;172.31.52.151;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
100034065;SPRDAPLGGRU03.gru.local;172.31.49.117;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 7314;GRU\sistemas.gru;16 May 2025 03:25AM GMT-0300;Inventory Scan Complete;SPRDAPLGGRU03;Cloud Agent;Cloud Agent, GRU_ACN_3-Maior, GRU-GERAL, GRU_CAT_ACN-LG
193212521;172.31.52.207;172.31.52.207;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
28873292;SPRDAPBCCGRU02.gru.local;172.31.49.136;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 3770;GRU\luiz.moura.t;16 May 2025 02:23AM GMT-0300;Inventory Scan Complete;SPRDAPBCCGRU02;Cloud Agent;Cloud Agent, GRU_ACN_5-Catastrofico, GRU-GERAL, GRU_CAT_ACN-TARIFAGRU
23440027;SPRDAPEGTGRU06.gru.local;172.31.49.69;VM,SCA,PM,CSAM;Microsoft Windows Server 2012 Datacenter 6.2.9200 64-bit N/A Build 9200 UBR 22640;gru.local\adm-thiago.pereira;16 May 2025 03:49AM GMT-0300;Inventory Scan Complete;SPRDAPEGTGRU06;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
28609098;SPRDAPSFTPGRU01.gru.local;fe80:0:0:0:19bd:db92:6b7b:252a,192.168.0.50;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 3532;Administrator;16 May 2025 04:31AM GMT-0300;Inventory Scan Complete;SPRDAPSFTPGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193095552;10.36.52.116;10.36.52.116;VM,CSAM;VMware ESXi 6.5.0 build 13004031;'-;'-;Scanned;;;AG_GRU_Homologação
193095558;10.36.52.30;10.36.52.30;VM,CSAM;VMware ESX Server;'-;'-;Scanned;SPRDAPMETGRU04;;AG_GRU_Homologação
24665471;SPRDAPSVNGRU01.gru.local;172.31.50.60;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 4169;GRU\sistemas.gru;16 May 2025 02:43AM GMT-0300;Inventory Scan Complete;SPRDAPSVNGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193212300;172.31.52.247;172.31.52.247;VM,CSAM;Linux 2.6;'-;'-;Scanned;;;AG_GRU_Homologação
193212302;10.36.52.39;10.36.52.39;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
118289154;sprdapgfngru02;172.16.253.82,fe80:0:0:0:250:56ff:fea3:efe1;VM,SCA,PM,CSAM;Ubuntu Linux 20.04.3;root;16 May 2025 02:01AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-INFRACRITICA
24683881;SSHAREPOINT2-GR.gru.local;fe80:0:0:0:10fc:b01:3278:f1bf,172.31.50.65;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Standard 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24055;administrator;16 May 2025 01:10PM GMT-0300;Inventory Scan Complete;SSHAREPOINT2-GR;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
109894301;SPRDAPNTWSGRU01;fe80:0:0:0:250:56ff:fe92:5cb2,172.31.62.186,192.168.122.1;VM,SCA,PM,CSAM;Red Hat Enterprise Linux 8.10;root;16 May 2025 01:30PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-INFRACRITICA
23733630;SPRDAPSCOGRU03.gru.local;172.31.49.88;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Datacenter 10.0.14393 64-bit N/A Build 14393 UBR 6452;GRU\svc-score;16 May 2025 01:21PM GMT-0300;Inventory Scan Complete;SPRDAPSCOGRU03;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193212316;172.31.52.15;172.31.52.15;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
204247093;TEST-AMS-APV01.gru.local;10.36.52.69;VM,SCA,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893;Administrator;16 May 2025 03:34AM GMT-0300;Inventory Scan Complete;TEST-AMS-APV01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
99351031;WIN-36T5TI6N8F9;172.31.49.17;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6054;alpha;16 May 2025 04:54AM GMT-0300;Inventory Scan Complete;WIN-36T5TI6N8F9;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193212313;10.36.52.157;10.36.52.157;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193212315;172.31.52.89;172.31.52.89;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193212324;172.31.52.74;172.31.52.74;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193214373;10.36.52.34;10.36.52.34;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
19531016;SPRDAPIAMGRU08.gru.local;172.31.50.209;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7876;GRU\sistemas.gru;16 May 2025 04:18AM GMT-0300;Inventory Scan Complete;SPRDAPIAMGRU08;Cloud Agent;Cloud Agent, GRU_ACN_2-Menor, GRU-GERAL, GRU_CAT_ACN-IAM
203061308;172.31.52.108;172.31.52.108;VM,CSAM;Ubuntu / Tiny Core Linux / Linux 2.6.x / IBM ASM / HP StoreOnce / F5 Networks Big-IP / Cisco IOS Software;'-;'-;Scanned;;;AG_GRU_Homologação
